time,pred_tavg,cluster_id,cluster_lat,cluster_lon,month,irradiance
2032-07-01,22.472767,236,37.887592,-102.23411,7,7.4563
2032-08-01,18.258665,236,37.887592,-102.23411,8,6.6019
2032-09-01,11.423671,236,37.887592,-102.23411,9,5.5831
2032-10-01,3.7904189,236,37.887592,-102.23411,10,4.2286
2032-11-01,-1.6334208,236,37.887592,-102.23411,11,3.1454
2032-12-01,-2.6732645,236,37.887592,-102.23411,12,2.5044
2033-01-01,-1.0105683,236,37.887592,-102.23411,1,2.844
2033-02-01,5.3500047,236,37.887592,-102.23411,2,3.6485
2033-03-01,9.987853,236,37.887592,-102.23411,3,5.0702
2033-04-01,15.674656,236,37.887592,-102.23411,4,6.1802
2033-05-01,21.226578,236,37.887592,-102.23411,5,7.0975
2033-06-01,23.56026,236,37.887592,-102.23411,6,7.638
2033-07-01,22.472752,236,37.887592,-102.23411,7,7.4563
2033-08-01,18.258657,236,37.887592,-102.23411,8,6.6019
2033-09-01,11.423669,236,37.887592,-102.23411,9,5.5831
2033-10-01,3.7904096,236,37.887592,-102.23411,10,4.2286
2033-11-01,-1.6334049,236,37.887592,-102.23411,11,3.1454
2033-12-01,-2.6732342,236,37.887592,-102.23411,12,2.5044
2034-01-01,-1.0105296,236,37.887592,-102.23411,1,2.844
2034-02-01,5.3500376,236,37.887592,-102.23411,2,3.6485
2034-03-01,9.987885,236,37.887592,-102.23411,3,5.0702
2034-04-01,15.674683,236,37.887592,-102.23411,4,6.1802
2034-05-01,21.226593,236,37.887592,-102.23411,5,7.0975
2034-06-01,23.560278,236,37.887592,-102.23411,6,7.638
2034-07-01,22.472763,236,37.887592,-102.23411,7,7.4563
2034-08-01,18.258665,236,37.887592,-102.23411,8,6.6019
2034-09-01,11.423683,236,37.887592,-102.23411,9,5.5831
2034-10-01,3.790425,236,37.887592,-102.23411,10,4.2286
2034-11-01,-1.633392,236,37.887592,-102.23411,11,3.1454
2034-12-01,-2.6732216,236,37.887592,-102.23411,12,2.5044
2035-01-01,-1.0105177,236,37.887592,-102.23411,1,2.844
2035-02-01,5.3500533,236,37.887592,-102.23411,2,3.6485
2035-03-01,9.987896,236,37.887592,-102.23411,3,5.0702
2035-04-01,15.674691,236,37.887592,-102.23411,4,6.1802
2035-05-01,21.226597,236,37.887592,-102.23411,5,7.0975
2035-06-01,23.560278,236,37.887592,-102.23411,6,7.638
2035-07-01,22.472763,236,37.887592,-102.23411,7,7.4563
2035-08-01,18.258669,236,37.887592,-102.23411,8,6.6019
2035-09-01,11.423688,236,37.887592,-102.23411,9,5.5831
2035-10-01,3.7904303,236,37.887592,-102.23411,10,4.2286
2035-11-01,-1.6333889,236,37.887592,-102.23411,11,3.1454
2035-12-01,-2.6732194,236,37.887592,-102.23411,12,2.5044
2026-01-01,-5.861082,237,46.229687,-85.45796,1,1.1035
2026-02-01,0.27414352,237,46.229687,-85.45796,2,1.9987
2026-03-01,6.086082,237,46.229687,-85.45796,3,3.155
2026-04-01,11.206036,237,46.229687,-85.45796,4,4.403
2026-05-01,15.384617,237,46.229687,-85.45796,5,5.5068
2026-06-01,17.374296,237,46.229687,-85.45796,6,6.0
2026-07-01,16.330088,237,46.229687,-85.45796,7,6.0168
2026-08-01,12.386423,237,46.229687,-85.45796,8,5.0638
2026-09-01,5.986776,237,46.229687,-85.45796,9,3.7452
2026-10-01,-0.48165625,237,46.229687,-85.45796,10,2.2058
2026-11-01,-6.495613,237,46.229687,-85.45796,11,1.2079
2026-12-01,-9.635605,237,46.229687,-85.45796,12,0.8662
2027-01-01,-8.280026,237,46.229687,-85.45796,1,1.1035
2027-02-01,-2.1895907,237,46.229687,-85.45796,2,1.9987
2027-03-01,4.7281513,237,46.229687,-85.45796,3,3.155
2027-04-01,10.062482,237,46.229687,-85.45796,4,4.403
2027-05-01,14.725117,237,46.229687,-85.45796,5,5.5068
2027-06-01,16.788597,237,46.229687,-85.45796,6,6.0
2027-07-01,15.766252,237,46.229687,-85.45796,7,6.0168
2027-08-01,11.720039,237,46.229687,-85.45796,8,5.0638
2027-09-01,4.9863462,237,46.229687,-85.45796,9,3.7452
2027-10-01,-1.8331219,237,46.229687,-85.45796,10,2.2058
2027-11-01,-8.04605,237,46.229687,-85.45796,11,1.2079
2027-12-01,-10.921265,237,46.229687,-85.45796,12,0.8662
2028-01-01,-10.034457,237,46.229687,-85.45796,1,1.1035
2028-02-01,-3.8925123,237,46.229687,-85.45796,2,1.9987
2028-03-01,3.6404293,237,46.229687,-85.45796,3,3.155
2028-04-01,9.587488,237,46.229687,-85.45796,4,4.403
2028-05-01,14.452473,237,46.229687,-85.45796,5,5.5068
2028-06-01,16.647312,237,46.229687,-85.45796,6,6.0
2028-07-01,15.678364,237,46.229687,-85.45796,7,6.0168
2028-08-01,11.61153,237,46.229687,-85.45796,8,5.0638
2028-09-01,4.862374,237,46.229687,-85.45796,9,3.7452
2028-10-01,-2.0767395,237,46.229687,-85.45796,10,2.2058
2028-11-01,-8.275989,237,46.229687,-85.45796,11,1.2079
2028-12-01,-11.180116,237,46.229687,-85.45796,12,0.8662
2029-01-01,-10.231692,237,46.229687,-85.45796,1,1.1035
2029-02-01,-4.19182,237,46.229687,-85.45796,2,1.9987
2029-03-01,3.4404833,237,46.229687,-85.45796,3,3.155
2029-04-01,9.494108,237,46.229687,-85.45796,4,4.403
2029-05-01,14.401125,237,46.229687,-85.45796,5,5.5068
2029-06-01,16.61971,237,46.229687,-85.45796,6,6.0
2029-07-01,15.648724,237,46.229687,-85.45796,7,6.0168
2029-08-01,11.579044,237,46.229687,-85.45796,8,5.0638
2029-09-01,4.839623,237,46.229687,-85.45796,9,3.7452
2029-10-01,-2.102526,237,46.229687,-85.45796,10,2.2058
2029-11-01,-8.283175,237,46.229687,-85.45796,11,1.2079
2029-12-01,-11.185616,237,46.229687,-85.45796,12,0.8662
2030-01-01,-10.227313,237,46.229687,-85.45796,1,1.1035
2030-02-01,-4.200338,237,46.229687,-85.45796,2,1.9987
2030-03-01,3.430213,237,46.229687,-85.45796,3,3.155
2030-04-01,9.488162,237,46.229687,-85.45796,4,4.403
2030-05-01,14.39838,237,46.229687,-85.45796,5,5.5068
2030-06-01,16.618618,237,46.229687,-85.45796,6,6.0
2030-07-01,15.646371,237,46.229687,-85.45796,7,6.0168
2030-08-01,11.576648,237,46.229687,-85.45796,8,5.0638
2030-09-01,4.84072,237,46.229687,-85.45796,9,3.7452
2030-10-01,-2.0995145,237,46.229687,-85.45796,10,2.2058
2030-11-01,-8.2771015,237,46.229687,-85.45796,11,1.2079
2030-12-01,-11.178957,237,46.229687,-85.45796,12,0.8662
2031-01-01,-10.220396,237,46.229687,-85.45796,1,1.1035
2031-02-01,-4.191695,237,46.229687,-85.45796,2,1.9987
2031-03-01,3.435462,237,46.229687,-85.45796,3,3.155
2031-04-01,9.490757,237,46.229687,-85.45796,4,4.403
2031-05-01,14.400289,237,46.229687,-85.45796,5,5.5068
2031-06-01,16.620056,237,46.229687,-85.45796,6,6.0
2031-07-01,15.647428,237,46.229687,-85.45796,7,6.0168
2031-08-01,11.577689,237,46.229687,-85.45796,8,5.0638
2031-09-01,4.8422723,237,46.229687,-85.45796,9,3.7452
2031-10-01,-2.0974832,237,46.229687,-85.45796,10,2.2058
2031-11-01,-8.275091,237,46.229687,-85.45796,11,1.2079
2031-12-01,-11.176924,237,46.229687,-85.45796,12,0.8662
2032-01-01,-10.21859,237,46.229687,-85.45796,1,1.1035
2032-02-01,-4.1890097,237,46.229687,-85.45796,2,1.9987
2032-03-01,3.437326,237,46.229687,-85.45796,3,3.155
2032-04-01,9.491709,237,46.229687,-85.45796,4,4.403
2032-05-01,14.400925,237,46.229687,-85.45796,5,5.5068
2032-06-01,16.620499,237,46.229687,-85.45796,6,6.0
2032-07-01,15.647824,237,46.229687,-85.45796,7,6.0168
2032-08-01,11.578097,237,46.229687,-85.45796,8,5.0638
2032-09-01,4.842707,237,46.229687,-85.45796,9,3.7452
2032-10-01,-2.0969648,237,46.229687,-85.45796,10,2.2058
2032-11-01,-8.274701,237,46.229687,-85.45796,11,1.2079
2032-12-01,-11.176563,237,46.229687,-85.45796,12,0.8662
2033-01-01,-10.218328,237,46.229687,-85.45796,1,1.1035
2033-02-01,-4.1885824,237,46.229687,-85.45796,2,1.9987
2033-03-01,3.4376338,237,46.229687,-85.45796,3,3.155
2033-04-01,9.491863,237,46.229687,-85.45796,4,4.403
2033-05-01,14.401016,237,46.229687,-85.45796,5,5.5068
2033-06-01,16.620558,237,46.229687,-85.45796,6,6.0
2033-07-01,15.647892,237,46.229687,-85.45796,7,6.0168
2033-08-01,11.578171,237,46.229687,-85.45796,8,5.0638
2033-09-01,4.8427696,237,46.229687,-85.45796,9,3.7452
2033-10-01,-2.0968957,237,46.229687,-85.45796,10,2.2058
2033-11-01,-8.274667,237,46.229687,-85.45796,11,1.2079
2033-12-01,-11.176537,237,46.229687,-85.45796,12,0.8662
2034-01-01,-10.218323,237,46.229687,-85.45796,1,1.1035
2034-02-01,-4.188565,237,46.229687,-85.45796,2,1.9987
2034-03-01,3.4376493,237,46.229687,-85.45796,3,3.155
2034-04-01,9.491868,237,46.229687,-85.45796,4,4.403
2034-05-01,14.401018,237,46.229687,-85.45796,5,5.5068
2034-06-01,16.620558,237,46.229687,-85.45796,6,6.0
2034-07-01,15.647896,237,46.229687,-85.45796,7,6.0168
2034-08-01,11.578173,237,46.229687,-85.45796,8,5.0638
2034-09-01,4.8427696,237,46.229687,-85.45796,9,3.7452
2034-10-01,-2.0968957,237,46.229687,-85.45796,10,2.2058
2034-11-01,-8.2746725,237,46.229687,-85.45796,11,1.2079
2034-12-01,-11.176544,237,46.229687,-85.45796,12,0.8662
2035-01-01,-10.218333,237,46.229687,-85.45796,1,1.1035
2035-02-01,-4.188575,237,46.229687,-85.45796,2,1.9987
2035-03-01,3.437645,237,46.229687,-85.45796,3,3.155
2035-04-01,9.491863,237,46.229687,-85.45796,4,4.403
2035-05-01,14.401013,237,46.229687,-85.45796,5,5.5068
2035-06-01,16.620556,237,46.229687,-85.45796,6,6.0
2035-07-01,15.647894,237,46.229687,-85.45796,7,6.0168
2035-08-01,11.578168,237,46.229687,-85.45796,8,5.0638
2035-09-01,4.842763,237,46.229687,-85.45796,9,3.7452
2035-10-01,-2.096899,237,46.229687,-85.45796,10,2.2058
2035-11-01,-8.274676,237,46.229687,-85.45796,11,1.2079
2035-12-01,-11.176547,237,46.229687,-85.45796,12,0.8662
2026-01-01,-8.39121,238,46.53763,-68.40298,1,1.4124
2026-02-01,-2.843454,238,46.53763,-68.40298,2,2.2781
2026-03-01,4.5434265,238,46.53763,-68.40298,3,3.5078
2026-04-01,10.565452,238,46.53763,-68.40298,4,4.5749
2026-05-01,14.990233,238,46.53763,-68.40298,5,5.1319
2026-06-01,17.060757,238,46.53763,-68.40298,6,5.557
2026-07-01,16.298723,238,46.53763,-68.40298,7,5.5942
2026-08-01,12.67949,238,46.53763,-68.40298,8,4.9147
2026-09-01,6.4360466,238,46.53763,-68.40298,9,3.8657
2026-10-01,-0.099564016,238,46.53763,-68.40298,10,2.3258
2026-11-01,-7.2739935,238,46.53763,-68.40298,11,1.3764
2026-12-01,-10.319557,238,46.53763,-68.40298,12,1.0267
2027-01-01,-10.044843,238,46.53763,-68.40298,1,1.4124
2027-02-01,-4.7064056,238,46.53763,-68.40298,2,2.2781
2027-03-01,3.1276138,238,46.53763,-68.40298,3,3.5078
2027-04-01,10.01037,238,46.53763,-68.40298,4,4.5749
2027-05-01,14.550066,238,46.53763,-68.40298,5,5.1319
2027-06-01,16.684824,238,46.53763,-68.40298,6,5.557
2027-07-01,15.923128,238,46.53763,-68.40298,7,5.5942
2027-08-01,12.234746,238,46.53763,-68.40298,8,4.9147
2027-09-01,5.6826973,238,46.53763,-68.40298,9,3.8657
2027-10-01,-1.4405177,238,46.53763,-68.40298,10,2.3258
2027-11-01,-8.224919,238,46.53763,-68.40298,11,1.3764
2027-12-01,-11.220403,238,46.53763,-68.40298,12,1.0267
2028-01-01,-10.891133,238,46.53763,-68.40298,1,1.4124
2028-02-01,-5.819039,238,46.53763,-68.40298,2,2.2781
2028-03-01,2.362406,238,46.53763,-68.40298,3,3.5078
2028-04-01,9.718097,238,46.53763,-68.40298,4,4.5749
2028-05-01,14.409167,238,46.53763,-68.40298,5,5.1319
2028-06-01,16.66105,238,46.53763,-68.40298,6,5.557
2028-07-01,15.926721,238,46.53763,-68.40298,7,5.5942
2028-08-01,12.226387,238,46.53763,-68.40298,8,4.9147
2028-09-01,5.628781,238,46.53763,-68.40298,9,3.8657
2028-10-01,-1.6077988,238,46.53763,-68.40298,10,2.3258
2028-11-01,-8.342523,238,46.53763,-68.40298,11,1.3764
2028-12-01,-11.389174,238,46.53763,-68.40298,12,1.0267
2029-01-01,-11.003929,238,46.53763,-68.40298,1,1.4124
2029-02-01,-5.961194,238,46.53763,-68.40298,2,2.2781
2029-03-01,2.2413385,238,46.53763,-68.40298,3,3.5078
2029-04-01,9.670084,238,46.53763,-68.40298,4,4.5749
2029-05-01,14.38383,238,46.53763,-68.40298,5,5.1319
2029-06-01,16.654314,238,46.53763,-68.40298,6,5.557
2029-07-01,15.9241705,238,46.53763,-68.40298,7,5.5942
2029-08-01,12.223929,238,46.53763,-68.40298,8,4.9147
2029-09-01,5.629438,238,46.53763,-68.40298,9,3.8657
2029-10-01,-1.6138289,238,46.53763,-68.40298,10,2.3258
2029-11-01,-8.338275,238,46.53763,-68.40298,11,1.3764
2029-12-01,-11.387961,238,46.53763,-68.40298,12,1.0267
2030-01-01,-10.998257,238,46.53763,-68.40298,1,1.4124
2030-02-01,-5.955996,238,46.53763,-68.40298,2,2.2781
2030-03-01,2.240409,238,46.53763,-68.40298,3,3.5078
2030-04-01,9.668445,238,46.53763,-68.40298,4,4.5749
2030-05-01,14.382965,238,46.53763,-68.40298,5,5.1319
2030-06-01,16.654482,238,46.53763,-68.40298,6,5.557
2030-07-01,15.924945,238,46.53763,-68.40298,7,5.5942
2030-08-01,12.225209,238,46.53763,-68.40298,8,4.9147
2030-09-01,5.632749,238,46.53763,-68.40298,9,3.8657
2030-10-01,-1.6072224,238,46.53763,-68.40298,10,2.3258
2030-11-01,-8.332418,238,46.53763,-68.40298,11,1.3764
2030-12-01,-11.382252,238,46.53763,-68.40298,12,1.0267
2031-01-01,-10.993087,238,46.53763,-68.40298,1,1.4124
2031-02-01,-5.949577,238,46.53763,-68.40298,2,2.2781
2031-03-01,2.245182,238,46.53763,-68.40298,3,3.5078
2031-04-01,9.670227,238,46.53763,-68.40298,4,4.5749
2031-05-01,14.384145,238,46.53763,-68.40298,5,5.1319
2031-06-01,16.655193,238,46.53763,-68.40298,6,5.557
2031-07-01,15.925602,238,46.53763,-68.40298,7,5.5942
2031-08-01,12.225926,238,46.53763,-68.40298,8,4.9147
2031-09-01,5.63387,238,46.53763,-68.40298,9,3.8657
2031-10-01,-1.604944,238,46.53763,-68.40298,10,2.3258
2031-11-01,-8.330974,238,46.53763,-68.40298,11,1.3764
2031-12-01,-11.380764,238,46.53763,-68.40298,12,1.0267
2032-01-01,-10.991871,238,46.53763,-68.40298,1,1.4124
2032-02-01,-5.947981,238,46.53763,-68.40298,2,2.2781
2032-03-01,2.2465534,238,46.53763,-68.40298,3,3.5078
2032-04-01,9.670787,238,46.53763,-68.40298,4,4.5749
2032-05-01,14.384503,238,46.53763,-68.40298,5,5.1319
2032-06-01,16.655376,238,46.53763,-68.40298,6,5.557
2032-07-01,15.925751,238,46.53763,-68.40298,7,5.5942
2032-08-01,12.226081,238,46.53763,-68.40298,8,4.9147
2032-09-01,5.6340647,238,46.53763,-68.40298,9,3.8657
2032-10-01,-1.6045363,238,46.53763,-68.40298,10,2.3258
2032-11-01,-8.330771,238,46.53763,-68.40298,11,1.3764
2032-12-01,-11.380542,238,46.53763,-68.40298,12,1.0267
2033-01-01,-10.99172,238,46.53763,-68.40298,1,1.4124
2033-02-01,-5.9477854,238,46.53763,-68.40298,2,2.2781
2033-03-01,2.2467437,238,46.53763,-68.40298,3,3.5078
2033-04-01,9.670868,238,46.53763,-68.40298,4,4.5749
2033-05-01,14.384553,238,46.53763,-68.40298,5,5.1319
2033-06-01,16.6554,238,46.53763,-68.40298,6,5.557
2033-07-01,15.925765,238,46.53763,-68.40298,7,5.5942
2033-08-01,12.226094,238,46.53763,-68.40298,8,4.9147
2033-09-01,5.634076,238,46.53763,-68.40298,9,3.8657
2033-10-01,-1.6045103,238,46.53763,-68.40298,10,2.3258
2033-11-01,-8.330769,238,46.53763,-68.40298,11,1.3764
2033-12-01,-11.380538,238,46.53763,-68.40298,12,1.0267
2034-01-01,-10.991725,238,46.53763,-68.40298,1,1.4124
2034-02-01,-5.947792,238,46.53763,-68.40298,2,2.2781
2034-03-01,2.2467458,238,46.53763,-68.40298,3,3.5078
2034-04-01,9.67087,238,46.53763,-68.40298,4,4.5749
2034-05-01,14.384551,238,46.53763,-68.40298,5,5.1319
2034-06-01,16.655394,238,46.53763,-68.40298,6,5.557
2034-07-01,15.92576,238,46.53763,-68.40298,7,5.5942
2034-08-01,12.226094,238,46.53763,-68.40298,8,4.9147
2034-09-01,5.634072,238,46.53763,-68.40298,9,3.8657
2034-10-01,-1.6045204,238,46.53763,-68.40298,10,2.3258
2034-11-01,-8.330776,238,46.53763,-68.40298,11,1.3764
2034-12-01,-11.380545,238,46.53763,-68.40298,12,1.0267
2035-01-01,-10.991733,238,46.53763,-68.40298,1,1.4124
2035-02-01,-5.947801,238,46.53763,-68.40298,2,2.2781
2035-03-01,2.2467368,238,46.53763,-68.40298,3,3.5078
2035-04-01,9.670868,238,46.53763,-68.40298,4,4.5749
2035-05-01,14.384551,238,46.53763,-68.40298,5,5.1319
2035-06-01,16.655394,238,46.53763,-68.40298,6,5.557
2035-07-01,15.92576,238,46.53763,-68.40298,7,5.5942
2035-08-01,12.2260895,238,46.53763,-68.40298,8,4.9147
2035-09-01,5.6340694,238,46.53763,-68.40298,9,3.8657
2035-10-01,-1.604525,238,46.53763,-68.40298,10,2.3258
2035-11-01,-8.330779,238,46.53763,-68.40298,11,1.3764
2035-12-01,-11.380547,238,46.53763,-68.40298,12,1.0267
2026-01-01,11.16762,239,36.629135,-114.595985,1,3.0262
2026-02-01,15.288219,239,36.629135,-114.595985,2,4.0054
2026-03-01,18.222445,239,36.629135,-114.595985,3,5.4833
2026-04-01,22.102129,239,36.629135,-114.595985,4,6.911
2026-05-01,26.957838,239,36.629135,-114.595985,5,7.9282
2026-06-01,29.584911,239,36.629135,-114.595985,6,8.574
2026-07-01,28.815266,239,36.629135,-114.595985,7,7.7105
2026-08-01,25.241692,239,36.629135,-114.595985,8,7.141
2026-09-01,19.607931,239,36.629135,-114.595985,9,6.1925
2026-10-01,13.261506,239,36.629135,-114.595985,10,4.6565
2026-11-01,8.425224,239,36.629135,-114.595985,11,3.3902
2026-12-01,8.412295,239,36.629135,-114.595985,12,2.634
2027-01-01,10.101029,239,36.629135,-114.595985,1,3.0262
2027-02-01,14.194248,239,36.629135,-114.595985,2,4.0054
2027-03-01,17.330038,239,36.629135,-114.595985,3,5.4833
2027-04-01,21.515432,239,36.629135,-114.595985,4,6.911
2027-05-01,26.42268,239,36.629135,-114.595985,5,7.9282
2027-06-01,29.289492,239,36.629135,-114.595985,6,8.574
2027-07-01,28.479212,239,36.629135,-114.595985,7,7.7105
2027-08-01,24.778072,239,36.629135,-114.595985,8,7.141
2027-09-01,18.871561,239,36.629135,-114.595985,9,6.1925
2027-10-01,12.323567,239,36.629135,-114.595985,10,4.6565
2027-11-01,7.5477014,239,36.629135,-114.595985,11,3.3902
2027-12-01,7.8771,239,36.629135,-114.595985,12,2.634
2028-01-01,9.320414,239,36.629135,-114.595985,1,3.0262
2028-02-01,13.095061,239,36.629135,-114.595985,2,4.0054
2028-03-01,16.64483,239,36.629135,-114.595985,3,5.4833
2028-04-01,20.967333,239,36.629135,-114.595985,4,6.911
2028-05-01,26.027306,239,36.629135,-114.595985,5,7.9282
2028-06-01,29.125034,239,36.629135,-114.595985,6,8.574
2028-07-01,28.368793,239,36.629135,-114.595985,7,7.7105
2028-08-01,24.66955,239,36.629135,-114.595985,8,7.141
2028-09-01,18.702116,239,36.629135,-114.595985,9,6.1925
2028-10-01,12.07946,239,36.629135,-114.595985,10,4.6565
2028-11-01,7.4213767,239,36.629135,-114.595985,11,3.3902
2028-12-01,7.7721677,239,36.629135,-114.595985,12,2.634
2029-01-01,9.1848755,239,36.629135,-114.595985,1,3.0262
2029-02-01,12.7977085,239,36.629135,-114.595985,2,4.0054
2029-03-01,16.46456,239,36.629135,-114.595985,3,5.4833
2029-04-01,20.808113,239,36.629135,-114.595985,4,6.911
2029-05-01,25.89819,239,36.629135,-114.595985,5,7.9282
2029-06-01,29.053152,239,36.629135,-114.595985,6,8.574
2029-07-01,28.309938,239,36.629135,-114.595985,7,7.7105
2029-08-01,24.612036,239,36.629135,-114.595985,8,7.141
2029-09-01,18.640093,239,36.629135,-114.595985,9,6.1925
2029-10-01,11.998491,239,36.629135,-114.595985,10,4.6565
2029-11-01,7.390817,239,36.629135,-114.595985,11,3.3902
2029-12-01,7.750288,239,36.629135,-114.595985,12,2.634
2030-01-01,9.157715,239,36.629135,-114.595985,1,3.0262
2030-02-01,12.734409,239,36.629135,-114.595985,2,4.0054
2030-03-01,16.423319,239,36.629135,-114.595985,3,5.4833
2030-04-01,20.77003,239,36.629135,-114.595985,4,6.911
2030-05-01,25.865108,239,36.629135,-114.595985,5,7.9282
2030-06-01,29.032835,239,36.629135,-114.595985,6,8.574
2030-07-01,28.292227,239,36.629135,-114.595985,7,7.7105
2030-08-01,24.594381,239,36.629135,-114.595985,8,7.141
2030-09-01,18.621405,239,36.629135,-114.595985,9,6.1925
2030-10-01,11.97438,239,36.629135,-114.595985,10,4.6565
2030-11-01,7.38142,239,36.629135,-114.595985,11,3.3902
2030-12-01,7.7442575,239,36.629135,-114.595985,12,2.634
2031-01-01,9.1505375,239,36.629135,-114.595985,1,3.0262
2031-02-01,12.718637,239,36.629135,-114.595985,2,4.0054
2031-03-01,16.413258,239,36.629135,-114.595985,3,5.4833
2031-04-01,20.761007,239,36.629135,-114.595985,4,6.911
2031-05-01,25.857403,239,36.629135,-114.595985,5,7.9282
2031-06-01,29.028141,239,36.629135,-114.595985,6,8.574
2031-07-01,28.288027,239,36.629135,-114.595985,7,7.7105
2031-08-01,24.590036,239,36.629135,-114.595985,8,7.141
2031-09-01,18.616655,239,36.629135,-114.595985,9,6.1925
2031-10-01,11.968073,239,36.629135,-114.595985,10,4.6565
2031-11-01,7.37914,239,36.629135,-114.595985,11,3.3902
2031-12-01,7.7425866,239,36.629135,-114.595985,12,2.634
2032-01-01,9.148604,239,36.629135,-114.595985,1,3.0262
2032-02-01,12.714468,239,36.629135,-114.595985,2,4.0054
2032-03-01,16.410696,239,36.629135,-114.595985,3,5.4833
2032-04-01,20.758757,239,36.629135,-114.595985,4,6.911
2032-05-01,25.855537,239,36.629135,-114.595985,5,7.9282
2032-06-01,29.027039,239,36.629135,-114.595985,6,8.574
2032-07-01,28.287048,239,36.629135,-114.595985,7,7.7105
2032-08-01,24.589012,239,36.629135,-114.595985,8,7.141
2032-09-01,18.61553,239,36.629135,-114.595985,9,6.1925
2032-10-01,11.9665575,239,36.629135,-114.595985,10,4.6565
2032-11-01,7.3786387,239,36.629135,-114.595985,11,3.3902
2032-12-01,7.7421756,239,36.629135,-114.595985,12,2.634
2033-01-01,9.148126,239,36.629135,-114.595985,1,3.0262
2033-02-01,12.713426,239,36.629135,-114.595985,2,4.0054
2033-03-01,16.410053,239,36.629135,-114.595985,3,5.4833
2033-04-01,20.758192,239,36.629135,-114.595985,4,6.911
2033-05-01,25.85507,239,36.629135,-114.595985,5,7.9282
2033-06-01,29.026764,239,36.629135,-114.595985,6,8.574
2033-07-01,28.286808,239,36.629135,-114.595985,7,7.7105
2033-08-01,24.588766,239,36.629135,-114.595985,8,7.141
2033-09-01,18.615263,239,36.629135,-114.595985,9,6.1925
2033-10-01,11.966197,239,36.629135,-114.595985,10,4.6565
2033-11-01,7.378522,239,36.629135,-114.595985,11,3.3902
2033-12-01,7.742081,239,36.629135,-114.595985,12,2.634
2034-01-01,9.148011,239,36.629135,-114.595985,1,3.0262
2034-02-01,12.713177,239,36.629135,-114.595985,2,4.0054
2034-03-01,16.409897,239,36.629135,-114.595985,3,5.4833
2034-04-01,20.758053,239,36.629135,-114.595985,4,6.911
2034-05-01,25.854956,239,36.629135,-114.595985,5,7.9282
2034-06-01,29.026695,239,36.629135,-114.595985,6,8.574
2034-07-01,28.286747,239,36.629135,-114.595985,7,7.7105
2034-08-01,24.588703,239,36.629135,-114.595985,8,7.141
2034-09-01,18.615196,239,36.629135,-114.595985,9,6.1925
2034-10-01,11.966108,239,36.629135,-114.595985,10,4.6565
2034-11-01,7.3784933,239,36.629135,-114.595985,11,3.3902
2034-12-01,7.742058,239,36.629135,-114.595985,12,2.634
2035-01-01,9.1479845,239,36.629135,-114.595985,1,3.0262
2035-02-01,12.713115,239,36.629135,-114.595985,2,4.0054
2035-03-01,16.409859,239,36.629135,-114.595985,3,5.4833
2035-04-01,20.758018,239,36.629135,-114.595985,4,6.911
2035-05-01,25.854927,239,36.629135,-114.595985,5,7.9282
2035-06-01,29.026682,239,36.629135,-114.595985,6,8.574
2035-07-01,28.286734,239,36.629135,-114.595985,7,7.7105
2035-08-01,24.58869,239,36.629135,-114.595985,8,7.141
2035-09-01,18.615181,239,36.629135,-114.595985,9,6.1925
2035-10-01,11.966086,239,36.629135,-114.595985,10,4.6565
2035-11-01,7.3784866,239,36.629135,-114.595985,11,3.3902
2035-12-01,7.742052,239,36.629135,-114.595985,12,2.634
2026-01-01,-6.682538,240,47.462322,-99.3101,1,1.783
2026-02-01,0.053073633,240,47.462322,-99.3101,2,2.9846
2026-03-01,5.665893,240,47.462322,-99.3101,3,4.0099
2026-04-01,11.565218,240,47.462322,-99.3101,4,4.9106
2026-05-01,16.735142,240,47.462322,-99.3101,5,5.6966
2026-06-01,19.253494,240,47.462322,-99.3101,6,6.1994
2026-07-01,17.896019,240,47.462322,-99.3101,7,6.551
2026-08-01,12.944794,240,47.462322,-99.3101,8,5.4396
2026-09-01,5.4859004,240,47.462322,-99.3101,9,4.0394
2026-10-01,-2.14742,240,47.462322,-99.3101,10,2.5392
2026-11-01,-8.277293,240,47.462322,-99.3101,11,1.5792
2026-12-01,-11.250748,240,47.462322,-99.3101,12,1.2158
2027-01-01,-8.847587,240,47.462322,-99.3101,1,1.783
2027-02-01,-1.7357236,240,47.462322,-99.3101,2,2.9846
2027-03-01,4.1795716,240,47.462322,-99.3101,3,4.0099
2027-04-01,10.164652,240,47.462322,-99.3101,4,4.9106
2027-05-01,16.065783,240,47.462322,-99.3101,5,5.6966
2027-06-01,18.645836,240,47.462322,-99.3101,6,6.1994
2027-07-01,17.25933,240,47.462322,-99.3101,7,6.551
2027-08-01,12.237906,240,47.462322,-99.3101,8,5.4396
2027-09-01,4.2827206,240,47.462322,-99.3101,9,4.0394
2027-10-01,-3.6516197,240,47.462322,-99.3101,10,2.5392
2027-11-01,-9.989432,240,47.462322,-99.3101,11,1.5792
2027-12-01,-12.712804,240,47.462322,-99.3101,12,1.2158
2028-01-01,-10.875299,240,47.462322,-99.3101,1,1.783
2028-02-01,-3.643362,240,47.462322,-99.3101,2,2.9846
2028-03-01,3.0812168,240,47.462322,-99.3101,3,4.0099
2028-04-01,9.216586,240,47.462322,-99.3101,4,4.9106
2028-05-01,15.676972,240,47.462322,-99.3101,5,5.6966
2028-06-01,18.418009,240,47.462322,-99.3101,6,6.1994
